engine_id,cycle,timestamp,log_text,fault_type,severity
25,86,2024-04-17 18:00:00,System operating within normal parameters.,No Fault,0
25,88,2024-04-17 20:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
25,91,2024-04-17 23:00:00,"routine check completed, no issues found.",No Fault,0
25,97,2024-04-18 05:00:00,"operator log: shift ended, machine running smoothly.",No Fault,0
25,104,2024-04-18 12:00:00,Cooling system check: OK.,No Fault,0
25,108,2024-04-18 16:00:00,"Sensors calibrated, readings normal.",No Fault,0
25,113,2024-04-18 21:00:00,System operating within normal parameters.,No Fault,0
25,116,2024-04-19 00:00:00,System operating within normal parameters.,No Fault,0
25,123,2024-04-19 07:00:00,Scheduled maintenance: oil level checked.,No Fault,0
25,133,2024-04-19 17:00:00,High vibration detected in main bearing.,Bearing Issue,2
25,145,2024-04-20 05:00:00,"Abnormal sound from shaft, suspect bearing damage.",Bearing Issue,2
25,166,2024-04-21 02:00:00,Bearing temperature exceeding threshold.,Bearing Issue,2
25,170,2024-04-21 06:00:00,fan balance check failed.,Fan/Compressor Issue,2
25,175,2024-04-21 11:00:00,Scheduled maintenance: oil level checked.,No Fault,0
25,176,2024-04-21 12:00:00,Compressor stall detected.,Fan/Compressor Issue,2
25,179,2024-04-21 15:00:00,Exhaust gas temperature warning.,Overheating,3
25,182,2024-04-21 18:00:00,Heat exchanger efficiency low.,Overheating,3
25,184,2024-04-21 20:00:00,"Sensors calibrated, readings normal.",No Fault,0
25,197,2024-04-22 09:00:00,Heat exchanger efficiency low.,Overheating,3
25,200,2024-04-22 12:00:00,"Abnormal sound from shaft, suspect bearing damage.",Bearing Issue,2
25,203,2024-04-22 15:00:00,Airflow obstruction in intake.,Fan/Compressor Issue,2
25,208,2024-04-22 20:00:00,Compressor stall detected.,Fan/Compressor Issue,2
26,3,2024-04-18 11:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
26,4,2024-04-18 12:00:00,Cooling system check: OK.,No Fault,0
26,6,2024-04-18 14:00:00,"Sensors calibrated, readings normal.",No Fault,0
26,12,2024-04-18 20:00:00,Scheduled maintenance: oil level checked.,No Fault,0
26,14,2024-04-18 22:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
26,17,2024-04-19 01:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
26,18,2024-04-19 02:00:00,system operating within normal parameters.,No Fault,0
26,23,2024-04-19 07:00:00,System operating within normal parameters.,No Fault,0
26,24,2024-04-19 08:00:00,fan balance check failed.,Fan/Compressor Issue,2
26,25,2024-04-19 09:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
26,28,2024-04-19 12:00:00,System operating within normal parameters.,No Fault,0
26,29,2024-04-19 13:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
26,34,2024-04-19 18:00:00,"Abnormal sound from shaft, suspect bearing damage.",Bearing Issue,2
26,35,2024-04-19 19:00:00,compressor stall detected.,Fan/Compressor Issue,2
26,38,2024-04-19 22:00:00,"Routine check completed, no issues found.",No Fault,0
26,40,2024-04-20 00:00:00,"Sensors calibrated, readings normal.",No Fault,0
26,43,2024-04-20 03:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
26,45,2024-04-20 05:00:00,"sensors calibrated, readings normal.",No Fault,0
26,47,2024-04-20 07:00:00,Scheduled maintenance: oil level checked.,No Fault,0
26,48,2024-04-20 08:00:00,"Routine check completed, no issues found.",No Fault,0
26,53,2024-04-20 13:00:00,"routine check completed, no issues found.",No Fault,0
26,54,2024-04-20 14:00:00,System operating within normal parameters.,No Fault,0
26,56,2024-04-20 16:00:00,Visual inspection passed.,No Fault,0
26,57,2024-04-20 17:00:00,scheduled maintenance: oil level checked.,No Fault,0
26,60,2024-04-20 20:00:00,"Routine check completed, no issues found.",No Fault,0
26,63,2024-04-20 23:00:00,"Routine check completed, no issues found.",No Fault,0
26,67,2024-04-21 03:00:00,Visual inspection passed.,No Fault,0
26,75,2024-04-21 11:00:00,visual inspection passed.,No Fault,0
26,83,2024-04-21 19:00:00,"Routine check completed, no issues found.",No Fault,0
26,85,2024-04-21 21:00:00,Scheduled maintenance: oil level checked.,No Fault,0
26,86,2024-04-21 22:00:00,bearing temperature exceeding threshold.,Bearing Issue,2
26,90,2024-04-22 02:00:00,cooling system check: ok.,No Fault,0
26,95,2024-04-22 07:00:00,System operating within normal parameters.,No Fault,0
26,97,2024-04-22 09:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
26,98,2024-04-22 10:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
26,102,2024-04-22 14:00:00,"Thermal runaway risk, shutdown initiated for cooling.",Overheating,3
26,108,2024-04-22 20:00:00,"Routine check completed, no issues found.",No Fault,0
26,114,2024-04-23 02:00:00,visual inspection passed.,No Fault,0
26,116,2024-04-23 04:00:00,"routine check completed, no issues found.",No Fault,0
26,118,2024-04-23 06:00:00,"Routine check completed, no issues found.",No Fault,0
26,122,2024-04-23 10:00:00,heat exchanger efficiency low.,Overheating,3
26,126,2024-04-23 14:00:00,overheating warning in high pressure turbine.,Overheating,3
26,128,2024-04-23 16:00:00,Visual inspection passed.,No Fault,0
26,132,2024-04-23 20:00:00,Cooling system check: OK.,No Fault,0
26,134,2024-04-23 22:00:00,Heat exchanger efficiency low.,Overheating,3
26,135,2024-04-23 23:00:00,scheduled maintenance: oil level checked.,No Fault,0
26,136,2024-04-24 00:00:00,"Routine check completed, no issues found.",No Fault,0
26,137,2024-04-24 01:00:00,"Lubrication low, potential bearing wear.",Bearing Issue,2
26,138,2024-04-24 02:00:00,temperature sensor t2 reading critical high.,Overheating,3
26,144,2024-04-24 08:00:00,Visual inspection passed.,No Fault,0
26,145,2024-04-24 09:00:00,cooling system check: ok.,No Fault,0
26,151,2024-04-24 15:00:00,airflow obstruction in intake.,Fan/Compressor Issue,2
26,155,2024-04-24 19:00:00,"coolant pressure drop, potential leak.",Overheating,3
26,156,2024-04-24 20:00:00,Audible noise reported from bearing housing.,Bearing Issue,2
26,157,2024-04-24 21:00:00,"Coolant pressure drop, potential leak.",Overheating,3
26,161,2024-04-25 01:00:00,Fan balance check failed.,Fan/Compressor Issue,2
27,9,2024-04-22 21:00:00,"sensors calibrated, readings normal.",No Fault,0
27,13,2024-04-23 01:00:00,cooling system check: ok.,No Fault,0
27,15,2024-04-23 03:00:00,"Sensors calibrated, readings normal.",No Fault,0
27,42,2024-04-24 06:00:00,Cooling system check: OK.,No Fault,0
27,43,2024-04-24 07:00:00,"Routine check completed, no issues found.",No Fault,0
27,45,2024-04-24 09:00:00,"sensors calibrated, readings normal.",No Fault,0
27,48,2024-04-24 12:00:00,system operating within normal parameters.,No Fault,0
27,52,2024-04-24 16:00:00,"Routine check completed, no issues found.",No Fault,0
27,55,2024-04-24 19:00:00,"routine check completed, no issues found.",No Fault,0
27,65,2024-04-25 05:00:00,"Sensors calibrated, readings normal.",No Fault,0
27,69,2024-04-25 09:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
27,71,2024-04-25 11:00:00,"Routine check completed, no issues found.",No Fault,0
27,75,2024-04-25 15:00:00,"sensors calibrated, readings normal.",No Fault,0
27,77,2024-04-25 17:00:00,System operating within normal parameters.,No Fault,0
27,78,2024-04-25 18:00:00,System operating within normal parameters.,No Fault,0
27,84,2024-04-26 00:00:00,"Sensors calibrated, readings normal.",No Fault,0
27,85,2024-04-26 01:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
27,89,2024-04-26 05:00:00,System operating within normal parameters.,No Fault,0
27,90,2024-04-26 06:00:00,cooling system check: ok.,No Fault,0
27,92,2024-04-26 08:00:00,cooling system check: ok.,No Fault,0
27,95,2024-04-26 11:00:00,"Routine check completed, no issues found.",No Fault,0
27,104,2024-04-26 20:00:00,system operating within normal parameters.,No Fault,0
27,108,2024-04-27 00:00:00,Audible noise reported from bearing housing.,Bearing Issue,2
27,109,2024-04-27 01:00:00,Cooling system check: OK.,No Fault,0
27,120,2024-04-27 12:00:00,cooling system check: ok.,No Fault,0
27,121,2024-04-27 13:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
27,122,2024-04-27 14:00:00,"routine check completed, no issues found.",No Fault,0
27,126,2024-04-27 18:00:00,"Routine check completed, no issues found.",No Fault,0
27,128,2024-04-27 20:00:00,Scheduled maintenance: oil level checked.,No Fault,0
27,132,2024-04-28 00:00:00,audible noise reported from bearing housing.,Bearing Issue,2
27,136,2024-04-28 04:00:00,System operating within normal parameters.,No Fault,0
27,140,2024-04-28 08:00:00,"operator log: shift ended, machine running smoothly.",No Fault,0
27,144,2024-04-28 12:00:00,"Abnormal sound from shaft, suspect bearing damage.",Bearing Issue,2
27,148,2024-04-28 16:00:00,"Sensors calibrated, readings normal.",No Fault,0
27,157,2024-04-29 01:00:00,"Sensors calibrated, readings normal.",No Fault,0
27,160,2024-04-29 04:00:00,Cooling system check: OK.,No Fault,0
27,164,2024-04-29 08:00:00,Scheduled maintenance: oil level checked.,No Fault,0
27,170,2024-04-29 14:00:00,"Abnormal sound from shaft, suspect bearing damage.",Bearing Issue,2
27,176,2024-04-29 20:00:00,"Abnormal sound from shaft, suspect bearing damage.",Bearing Issue,2
27,181,2024-04-30 01:00:00,system operating within normal parameters.,No Fault,0
27,182,2024-04-30 02:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
27,184,2024-04-30 04:00:00,"Routine check completed, no issues found.",No Fault,0
27,187,2024-04-30 07:00:00,cooling system check: ok.,No Fault,0
27,190,2024-04-30 10:00:00,Cooling system check: OK.,No Fault,0
27,194,2024-04-30 14:00:00,"sensors calibrated, readings normal.",No Fault,0
27,198,2024-04-30 18:00:00,"Lubrication low, potential bearing wear.",Bearing Issue,2
27,201,2024-04-30 21:00:00,Bearing temperature exceeding threshold.,Bearing Issue,2
27,206,2024-05-01 02:00:00,Fan balance check failed.,Fan/Compressor Issue,2
27,209,2024-05-01 05:00:00,"Routine check completed, no issues found.",No Fault,0
27,210,2024-05-01 06:00:00,"Lubrication low, potential bearing wear.",Bearing Issue,2
27,227,2024-05-01 23:00:00,vibration analysis indicates inner race fault.,Bearing Issue,2
27,229,2024-05-02 01:00:00,Overheating warning in high pressure turbine.,Overheating,3
27,231,2024-05-02 03:00:00,High vibration detected in main bearing.,Bearing Issue,2
28,4,2024-04-26 20:00:00,"Sensors calibrated, readings normal.",No Fault,0
28,9,2024-04-27 01:00:00,scheduled maintenance: oil level checked.,No Fault,0
28,10,2024-04-27 02:00:00,scheduled maintenance: oil level checked.,No Fault,0
28,11,2024-04-27 03:00:00,"Routine check completed, no issues found.",No Fault,0
28,17,2024-04-27 09:00:00,"routine check completed, no issues found.",No Fault,0
28,19,2024-04-27 11:00:00,cooling system check: ok.,No Fault,0
28,20,2024-04-27 12:00:00,System operating within normal parameters.,No Fault,0
28,21,2024-04-27 13:00:00,cooling system check: ok.,No Fault,0
28,26,2024-04-27 18:00:00,visual inspection passed.,No Fault,0
28,27,2024-04-27 19:00:00,Scheduled maintenance: oil level checked.,No Fault,0
28,28,2024-04-27 20:00:00,"Routine check completed, no issues found.",No Fault,0
28,29,2024-04-27 21:00:00,scheduled maintenance: oil level checked.,No Fault,0
28,31,2024-04-27 23:00:00,Heat exchanger efficiency low.,Overheating,3
28,34,2024-04-28 02:00:00,Scheduled maintenance: oil level checked.,No Fault,0
28,35,2024-04-28 03:00:00,"Sensors calibrated, readings normal.",No Fault,0
28,36,2024-04-28 04:00:00,"sensors calibrated, readings normal.",No Fault,0
28,39,2024-04-28 07:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
28,43,2024-04-28 11:00:00,"routine check completed, no issues found.",No Fault,0
28,44,2024-04-28 12:00:00,System operating within normal parameters.,No Fault,0
28,46,2024-04-28 14:00:00,Visual inspection passed.,No Fault,0
28,50,2024-04-28 18:00:00,High vibration detected in main bearing.,Bearing Issue,2
28,52,2024-04-28 20:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
28,54,2024-04-28 22:00:00,"sensors calibrated, readings normal.",No Fault,0
28,55,2024-04-28 23:00:00,"operator log: shift ended, machine running smoothly.",No Fault,0
28,62,2024-04-29 06:00:00,Scheduled maintenance: oil level checked.,No Fault,0
28,63,2024-04-29 07:00:00,scheduled maintenance: oil level checked.,No Fault,0
28,68,2024-04-29 12:00:00,scheduled maintenance: oil level checked.,No Fault,0
28,69,2024-04-29 13:00:00,"Sensors calibrated, readings normal.",No Fault,0
28,71,2024-04-29 15:00:00,system operating within normal parameters.,No Fault,0
28,74,2024-04-29 18:00:00,"sensors calibrated, readings normal.",No Fault,0
28,75,2024-04-29 19:00:00,Scheduled maintenance: oil level checked.,No Fault,0
28,76,2024-04-29 20:00:00,visual inspection passed.,No Fault,0
28,85,2024-04-30 05:00:00,Visual inspection passed.,No Fault,0
28,90,2024-04-30 10:00:00,"sensors calibrated, readings normal.",No Fault,0
28,97,2024-04-30 17:00:00,"sensors calibrated, readings normal.",No Fault,0
28,98,2024-04-30 18:00:00,Scheduled maintenance: oil level checked.,No Fault,0
28,103,2024-04-30 23:00:00,System operating within normal parameters.,No Fault,0
28,112,2024-05-01 08:00:00,Airflow obstruction in intake.,Fan/Compressor Issue,2
28,113,2024-05-01 09:00:00,System operating within normal parameters.,No Fault,0
28,114,2024-05-01 10:00:00,system operating within normal parameters.,No Fault,0
28,116,2024-05-01 12:00:00,cooling system check: ok.,No Fault,0
28,117,2024-05-01 13:00:00,cooling system check: ok.,No Fault,0
28,120,2024-05-01 16:00:00,"Coolant pressure drop, potential leak.",Overheating,3
28,128,2024-05-02 00:00:00,Scheduled maintenance: oil level checked.,No Fault,0
28,132,2024-05-02 04:00:00,"Routine check completed, no issues found.",No Fault,0
28,133,2024-05-02 05:00:00,"Thermal runaway risk, shutdown initiated for cooling.",Overheating,3
28,136,2024-05-02 08:00:00,"Abnormal sound from shaft, suspect bearing damage.",Bearing Issue,2
28,140,2024-05-02 12:00:00,"Thermal runaway risk, shutdown initiated for cooling.",Overheating,3
28,142,2024-05-02 14:00:00,"Lubrication low, potential bearing wear.",Bearing Issue,2
28,144,2024-05-02 16:00:00,Compressor stall detected.,Fan/Compressor Issue,2
28,150,2024-05-02 22:00:00,heat exchanger efficiency low.,Overheating,3
28,152,2024-05-03 00:00:00,Bearing temperature exceeding threshold.,Bearing Issue,2
28,154,2024-05-03 02:00:00,scheduled maintenance: oil level checked.,No Fault,0
28,155,2024-05-03 03:00:00,Heat exchanger efficiency low.,Overheating,3
28,157,2024-05-03 05:00:00,High vibration detected in main bearing.,Bearing Issue,2
29,2,2024-04-30 22:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
29,4,2024-05-01 00:00:00,cooling system check: ok.,No Fault,0
29,5,2024-05-01 01:00:00,Cooling system check: OK.,No Fault,0
29,7,2024-05-01 03:00:00,system operating within normal parameters.,No Fault,0
29,8,2024-05-01 04:00:00,"Sensors calibrated, readings normal.",No Fault,0
29,18,2024-05-01 14:00:00,Scheduled maintenance: oil level checked.,No Fault,0
29,26,2024-05-01 22:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
29,29,2024-05-02 01:00:00,Scheduled maintenance: oil level checked.,No Fault,0
29,32,2024-05-02 04:00:00,System operating within normal parameters.,No Fault,0
29,33,2024-05-02 05:00:00,Cooling system check: OK.,No Fault,0
29,34,2024-05-02 06:00:00,scheduled maintenance: oil level checked.,No Fault,0
29,39,2024-05-02 11:00:00,"Routine check completed, no issues found.",No Fault,0
29,45,2024-05-02 17:00:00,visual inspection passed.,No Fault,0
29,47,2024-05-02 19:00:00,"sensors calibrated, readings normal.",No Fault,0
29,55,2024-05-03 03:00:00,"lubrication low, potential bearing wear.",Bearing Issue,2
29,57,2024-05-03 05:00:00,Visual inspection passed.,No Fault,0
29,58,2024-05-03 06:00:00,"Thermal runaway risk, shutdown initiated for cooling.",Overheating,3
29,59,2024-05-03 07:00:00,"Sensors calibrated, readings normal.",No Fault,0
29,60,2024-05-03 08:00:00,cooling system check: ok.,No Fault,0
29,62,2024-05-03 10:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
29,65,2024-05-03 13:00:00,"Sensors calibrated, readings normal.",No Fault,0
29,67,2024-05-03 15:00:00,"Sensors calibrated, readings normal.",No Fault,0
29,68,2024-05-03 16:00:00,system operating within normal parameters.,No Fault,0
29,70,2024-05-03 18:00:00,"Routine check completed, no issues found.",No Fault,0
29,75,2024-05-03 23:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
